,0,1,2,3,4
0,0.5622622964328189,0.4361897623769825,0.0,0.0014699844029793616,7.795678721935243e-05
1,0.09070656840689026,0.8288510990980767,0.05950407788238138,0.020842160805668204,9.609380698331184e-05
2,0.0,0.3365531949714673,0.48474045477427863,0.1787063502542541,0.0
3,0.0009321824831244099,0.050739672382478736,0.1629766128403013,0.7675054706673706,0.017846061626725036
4,0.0,0.008262529175196313,0.0,0.48904067544196583,0.5026967953828378
